"customer_id","customer_name","age","gender","mobile_number","city","purchase_date","product_category","product_name","quantity","unit_price","total_spend","payment_method","channel","customer_segment","year","month_num","month_name","day","hour","day_of_week","quarter","is_weekend","is_month_end","season","time_of_day","age_group","log_unit_price","log_total_spend","spend_tier"
"CID001","Akash Balaji",19,"Male","7022770695","Jaipur",2023-08-01 16:25:53,"Sports","Skipping Rope",1,421.89,421.89,"Credit Card","In-Store","Premium",2023,8,"Aug",1,16,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",6.0471,6.0471,"Low Spender"
"CID001","Akash Balaji",19,"Male","7022770695","Jaipur",2023-08-01 16:25:53,"Books","The Alchemist",1,314.66,314.66,"Credit Card","In-Store","Premium",2023,8,"Aug",1,16,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",5.7547,5.7547,"Low Spender"
"CID001","Akash Balaji",19,"Male","7022770695","Jaipur",2023-08-01 16:25:53,"Clothing","Women's Kurti",1,1121.42,1121.42,"Credit Card","In-Store","Premium",2023,8,"Aug",1,16,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",7.0232,7.0232,"Low Spender"
"CID027","Kajal Sheikh",29,"Female","8020205423","Mumbai",2023-08-01 16:28:22,"Furniture","Bean Bag",4,4120.87,16483.48,"Wallet","Online","Premium",2023,8,"Aug",1,16,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",8.3241,9.7102,"High Spender"
"CID064","Ganesh Oswal",46,"Male","7428056767","Surat",2023-08-01 16:34:19,"Clothing","Saree",5,2122.2,10611,"Credit Card","In-Store","Regular",2023,8,"Aug",1,16,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",7.6607,9.2697,"High Spender"
"CID004","Nikita Rajan",47,"Female","9736154240","Delhi",2023-08-01 17:02:12,"Toys","Hot Wheels Track Set",1,1411.1,1411.1,"Cash","Online","New Customer",2023,8,"Aug",1,17,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",7.2528,7.2528,"Mid Spender"
"CID105","Sonam Chatterjee",62,"Female","9336904031","Bangalore",2023-08-01 17:03:40,"Clothing","Winter Jacket",2,6660.28,13320.56,"UPI","In-Store","VIP",2023,8,"Aug",1,17,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","55+",8.8041,9.4971,"High Spender"
"CID105","Sonam Chatterjee",62,"Female","9336904031","Bangalore",2023-08-01 17:03:40,"Other","Stainless Steel Bottle",1,1155.78,1155.78,"UPI","In-Store","VIP",2023,8,"Aug",1,17,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","55+",7.0534,7.0534,"Low Spender"
"CID284","Sanika Sharma",20,"Female","8762839658","Ahmedabad",2023-08-01 17:33:43,"Electronics","OnePlus Nord 4",1,39532.44,39532.44,"Net Banking","In-Store","Premium",2023,8,"Aug",1,17,"Tue","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",10.5849,10.5849,"High Spender"
"CID071","Dhaval Reddy",33,"Male","8348053856","Surat",2023-08-02 09:14:26,"Furniture","Sofa Set 3+1+1",1,67965.18,67965.18,"UPI","In-Store","VIP",2023,8,"Aug",2,9,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","26-35",11.1268,11.1268,"High Spender"
"CID184","Sangita Chaudhary",55,"Other","9499356690","Kolkata",2023-08-02 09:48:00,"Groceries","Toor Dal 1kg",2,221.01,442.02,"Credit Card","Mobile App","Premium",2023,8,"Aug",2,9,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",5.4027,6.0936,"Low Spender"
"CID184","Sangita Chaudhary",55,"Other","9499356690","Kolkata",2023-08-02 09:48:00,"Clothing","Men's Formal Shirt",2,1261.7,2523.4,"Credit Card","Mobile App","Premium",2023,8,"Aug",2,9,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",7.141,7.8338,"Mid Spender"
"CID184","Sangita Chaudhary",55,"Other","9499356690","Kolkata",2023-08-02 09:48:00,"Groceries","Mixed Dry Fruits 500g",2,749.64,1499.28,"Credit Card","Phone","Premium",2023,8,"Aug",2,9,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",6.6209,7.3134,"Mid Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-08-02 10:25:38,"Clothing","Hoodie",1,2641.07,2641.07,"UPI","Online","VIP",2023,8,"Aug",2,10,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","18-25",7.8793,7.8793,"Mid Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-08-02 10:25:38,"Toys","Rubik's Cube",3,609.3,1827.9,"UPI","Online","VIP",2023,8,"Aug",2,10,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","18-25",6.414,7.5115,"Mid Spender"
"CID173","Sonal Oswal",18,"Female","9758117472","Surat",2023-08-02 10:25:38,"Toys","Baby Walker",2,3488.76,6977.52,"UPI","Online","VIP",2023,8,"Aug",2,10,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","18-25",8.1576,8.8506,"High Spender"
"CID103","Tara George",33,"Other","8817423028","Hyderabad",2023-08-02 11:12:42,"Electronics","Gaming Mouse",1,4849.73,4849.73,"Cash","Mobile App","VIP",2023,8,"Aug",2,11,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","26-35",8.4869,8.4869,"Mid Spender"
"CID190","Subha Ghosh",48,"Female","7681734031","Ahmedabad",2023-08-02 11:17:45,"Beauty","Nykaa Kajal",1,164.73,164.73,"UPI","Mobile App","Regular",2023,8,"Aug",2,11,"Wed","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",5.1104,5.1104,"Low Spender"
"CID101","Amit Pawar",65,"Male","7762214220","Bangalore",2023-08-02 12:48:50,"Groceries","Mixed Dry Fruits 500g",1,1287.95,1287.95,"Debit Card","Mobile App","VIP",2023,8,"Aug",2,12,"Wed","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",7.1616,7.1616,"Mid Spender"
"CID101","Amit Pawar",65,"Male","7762214220","Bangalore",2023-08-02 12:48:50,"Books","Business Sutra",2,595.48,1190.96,"Cash","Mobile App","VIP",2023,8,"Aug",2,12,"Wed","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",6.391,7.0834,"Low Spender"
"CID070","Avni Kapoor",35,"Other","9306539709","Jaipur",2023-08-02 12:57:49,"Sports","Cricket Bat",1,4470.45,4470.45,"UPI","Phone","VIP",2023,8,"Aug",2,12,"Wed","Q3",FALSE,FALSE,"Monsoon","Afternoon","26-35",8.4055,8.4055,"Mid Spender"
"CID122","Vandana Bansal",59,"Female","8214414847","Kolkata",2023-08-02 13:18:44,"Sports","Dumbbells Set 10kg",6,2525.84,15155.04,"Wallet","Online","Regular",2023,8,"Aug",2,13,"Wed","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",7.8347,9.6262,"High Spender"
"CID051","Ramesh Nair",43,"Male","7840816814","Hyderabad",2023-08-02 13:42:45,"Furniture","Office Chair",2,17276.79,34553.58,"Debit Card","Mobile App","VIP",2023,8,"Aug",2,13,"Wed","Q3",FALSE,FALSE,"Monsoon","Afternoon","36-45",9.7572,10.4503,"High Spender"
"CID194","Avni Philip",34,"Other","9355466673","Chennai",2023-08-02 15:13:14,"Groceries","Himalaya Honey 500g",7,415.77,2910.39,"Net Banking","Mobile App","Premium",2023,8,"Aug",2,15,"Wed","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",6.0325,7.9764,"Mid Spender"
"CID294","Arun Ghosh",39,"Male","9645299983","Ahmedabad",2023-08-02 15:20:53,"Beauty","L'Oreal Shampoo",1,568.34,568.34,"UPI","In-Store","Premium",2023,8,"Aug",2,15,"Wed","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",6.3445,6.3445,"Low Spender"
"CID261","Vidya Chaudhary",36,"Female","9906994685","Jaipur",2023-08-02 15:31:53,"Toys","Baby Walker",9,3285.82,29572.38,"Debit Card","In-Store","Premium",2023,8,"Aug",2,15,"Wed","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",8.0977,10.2946,"High Spender"
"CID200","Meena Mirza",19,"Female","8925034090","Chennai",2023-08-02 16:37:38,"Beauty","Maybelline Lipstick",1,600.53,600.53,"UPI","Phone","VIP",2023,8,"Aug",2,16,"Wed","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",6.3995,6.3995,"Low Spender"
"CID111","Ishan Kamath",35,"Other","9074883008","Hyderabad",2023-08-03 09:07:46,"Beauty","L'Oreal Shampoo",1,630.63,630.63,"Debit Card","In-Store","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","26-35",6.4483,6.4483,"Low Spender"
"CID033","Simran Rao",47,"Female","8401397620","Chennai",2023-08-03 09:17:29,"Toys","Barbie Doll House",1,6493.5,6493.5,"Credit Card","In-Store","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",8.7787,8.7787,"High Spender"
"CID160","Lavanya Tripathi",64,"Female","7574720846","Bangalore",2023-08-03 09:23:43,"Books","The Alchemist",2,381.46,762.92,"Cash","Phone","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","55+",5.9466,6.6385,"Low Spender"
"CID231","Parth Menon",53,"Other","9821532055","Jaipur",2023-08-03 09:52:40,"Automotive","Car Polish Kit",1,1604.67,1604.67,"Debit Card","In-Store","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",7.3813,7.3813,"Mid Spender"
"CID231","Parth Menon",53,"Other","9821532055","Jaipur",2023-08-03 09:52:40,"Electronics","Samsung Galaxy S24",1,99693.87,99693.87,"Credit Card","In-Store","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",11.5099,11.5099,"High Spender"
"CID231","Parth Menon",53,"Other","9821532055","Jaipur",2023-08-03 09:52:40,"Automotive","Jump Starter Pack",7,6210.36,43472.52,"Credit Card","Online","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",8.7341,10.6799,"High Spender"
"CID143","Shyam Paul",52,"Male","7627438822","Mumbai",2023-08-03 09:55:35,"Books","Business Sutra",5,606.76,3033.8,"Credit Card","In-Store","VIP",2023,8,"Aug",3,9,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",6.4098,8.0179,"Mid Spender"
"CID259","Simran Varghese",56,"Other","8848609195","Ahmedabad",2023-08-03 10:24:12,"Groceries","Mixed Dry Fruits 500g",5,1128.62,5643.1,"Credit Card","Mobile App","VIP",2023,8,"Aug",3,10,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","55+",7.0296,8.6384,"Mid Spender"
"CID259","Simran Varghese",56,"Other","8848609195","Ahmedabad",2023-08-03 10:24:12,"Sports","Skipping Rope",1,406.21,406.21,"Credit Card","Online","VIP",2023,8,"Aug",3,10,"Thu","Q3",FALSE,FALSE,"Monsoon","Morning","55+",6.0093,6.0093,"Low Spender"
"CID207","Sangita Naik",44,"Female","7595232072","Ahmedabad",2023-08-03 12:43:52,"Automotive","Car Polish Kit",2,1524.08,3048.16,"UPI","Phone","VIP",2023,8,"Aug",3,12,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","36-45",7.3298,8.0226,"Mid Spender"
"CID219","Manish Naik",46,"Other","9875565055","Kolkata",2023-08-03 13:26:48,"Groceries","Sunflower Oil 1L",3,199.85,599.55,"Wallet","Phone","Premium",2023,8,"Aug",3,13,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",5.3026,6.3978,"Low Spender"
"CID058","Isha Agarwal",33,"Female","7134055806","Hyderabad",2023-08-03 14:08:17,"Books","Zero to One",1,614.08,614.08,"Credit Card","In-Store","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","26-35",6.4218,6.4218,"Low Spender"
"CID058","Isha Agarwal",33,"Female","7134055806","Hyderabad",2023-08-03 14:08:17,"Books","Clean Code",1,1287.69,1287.69,"Credit Card","In-Store","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","26-35",7.1614,7.1614,"Mid Spender"
"CID157","Monika Philip",60,"Female","7512819048","Mumbai",2023-08-03 14:37:15,"Books","Business Sutra",7,622.84,4359.88,"Debit Card","Mobile App","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",6.4359,8.3804,"Mid Spender"
"CID039","Monika Bajaj",50,"Female","9007263570","Delhi",2023-08-03 14:38:58,"Groceries","Himalaya Honey 500g",2,471.37,942.74,"Net Banking","Mobile App","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.1578,6.8499,"Low Spender"
"CID031","Shreyas Goyal",42,"Male","7429970199","Hyderabad",2023-08-03 14:49:00,"Groceries","Aashirvaad Atta 10kg",1,749.11,749.11,"Credit Card","In-Store","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","36-45",6.6202,6.6202,"Low Spender"
"CID031","Shreyas Goyal",42,"Male","7429970199","Hyderabad",2023-08-03 14:49:00,"Clothing","Sports T-Shirt",3,1153.09,3459.27,"Credit Card","In-Store","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","36-45",7.0511,8.1491,"Mid Spender"
"CID031","Shreyas Goyal",42,"Male","7429970199","Hyderabad",2023-08-03 14:49:00,"Clothing","Winter Jacket",1,6170.39,6170.39,"Credit Card","In-Store","VIP",2023,8,"Aug",3,14,"Thu","Q3",FALSE,FALSE,"Monsoon","Afternoon","36-45",8.7277,8.7277,"High Spender"
"CID006","Pankaj Agarwal",56,"Male","9560312172","Mumbai",2023-08-03 15:39:12,"Other","Scented Candle Set",1,587.41,587.41,"UPI","In-Store","Premium",2023,8,"Aug",3,15,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","55+",6.3774,6.3774,"Low Spender"
"CID226","Suresh Sundar",64,"Male","8118205483","Hyderabad",2023-08-03 16:06:17,"Beauty","Set Wet Hair Gel",1,298.68,298.68,"Credit Card","In-Store","VIP",2023,8,"Aug",3,16,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","55+",5.7027,5.7027,"Low Spender"
"CID130","Komal Antony",65,"Other","9042670014","Surat",2023-08-03 16:10:15,"Furniture","Study Table",1,8952.9,8952.9,"Net Banking","Online","Premium",2023,8,"Aug",3,16,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","55+",9.0998,9.0998,"High Spender"
"CID138","Anjali Dey",18,"Female","8356921174","Ahmedabad",2023-08-03 16:19:26,"Clothing","Hoodie",2,1793.9,3587.8,"Debit Card","In-Store","Regular",2023,8,"Aug",3,16,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",7.4927,8.1856,"Mid Spender"
"CID012","Sourav Naidu",34,"Other","9382121608","Surat",2023-08-03 16:42:11,"Groceries","Nescafe Coffee 200g",7,440.77,3085.39,"UPI","Online","Premium",2023,8,"Aug",3,16,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",6.0908,8.0348,"Mid Spender"
"CID245","Nikita Hussain",24,"Other","8794984429","Chennai",2023-08-03 16:44:25,"Other","Travel Bag",1,3479.68,3479.68,"Wallet","Mobile App","VIP",2023,8,"Aug",3,16,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",8.155,8.155,"Mid Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-08-03 17:44:40,"Groceries","Toor Dal 1kg",2,229.4,458.8,"Credit Card","Mobile App","VIP",2023,8,"Aug",3,17,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",5.4398,6.1308,"Low Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-08-03 17:44:40,"Groceries","Aashirvaad Atta 10kg",2,917,1834,"Credit Card","Mobile App","VIP",2023,8,"Aug",3,17,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",6.8222,7.5148,"Mid Spender"
"CID046","Dhaval Chatterjee",52,"Male","9794424298","Mumbai",2023-08-03 17:44:40,"Beauty","Nykaa Kajal",1,262.92,262.92,"Credit Card","Mobile App","VIP",2023,8,"Aug",3,17,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",5.5756,5.5756,"Low Spender"
"CID120","Nisha Khan",19,"Other","8486217388","Mumbai",2023-08-03 17:47:09,"Sports","Yoga Mat",8,1344.59,10756.72,"Debit Card","Online","VIP",2023,8,"Aug",3,17,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","18-25",7.2046,9.2834,"High Spender"
"CID234","Harsh Khan",38,"Male","9720147883","Bangalore",2023-08-03 17:58:24,"Groceries","Toor Dal 1kg",1,142.09,142.09,"UPI","In-Store","New Customer",2023,8,"Aug",3,17,"Thu","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",4.9635,4.9635,"Low Spender"
"CID123","Zoya Doshi",39,"Other","9096260276","Mumbai",2023-08-04 09:00:00,"Other","Travel Bag",7,2858.39,20008.73,"Credit Card","Online","Premium",2023,8,"Aug",4,9,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","36-45",7.9584,9.904,"High Spender"
"CID086","Heena Desai",57,"Female","9611213802","Pune",2023-08-04 09:06:53,"Furniture","Study Table",2,7715.42,15430.84,"UPI","In-Store","Premium",2023,8,"Aug",4,9,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","55+",8.9511,9.6442,"High Spender"
"CID086","Heena Desai",57,"Female","9611213802","Pune",2023-08-04 09:06:53,"Other","Travel Bag",2,2908.16,5816.32,"UPI","In-Store","Premium",2023,8,"Aug",4,9,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","55+",7.9756,8.6686,"High Spender"
"CID086","Heena Desai",57,"Female","9611213802","Pune",2023-08-04 09:06:53,"Other","Photo Frame Set",1,1012.81,1012.81,"UPI","In-Store","Premium",2023,8,"Aug",4,9,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","55+",6.9215,6.9215,"Low Spender"
"CID166","Jatin Qureshi",35,"Male","7185041948","Kolkata",2023-08-04 09:59:01,"Automotive","Tyre Inflator",3,2066.32,6198.96,"Debit Card","Mobile App","Regular",2023,8,"Aug",4,9,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","26-35",7.634,8.7323,"High Spender"
"CID124","Geeta Nair",53,"Female","7853487350","Pune",2023-08-04 10:00:10,"Books","Python Crash Course",1,841.64,841.64,"Net Banking","Mobile App","VIP",2023,8,"Aug",4,10,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",6.7365,6.7365,"Low Spender"
"CID273","Kabir Bhatt",59,"Male","8068598646","Bangalore",2023-08-04 10:36:27,"Toys","Rubik's Cube",1,388.73,388.73,"UPI","Mobile App","Regular",2023,8,"Aug",4,10,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","55+",5.9655,5.9655,"Low Spender"
"CID002","Sachin Baig",30,"Other","7703467946","Mumbai",2023-08-04 10:38:09,"Groceries","Toor Dal 1kg",1,255.31,255.31,"Credit Card","Mobile App","VIP",2023,8,"Aug",4,10,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","26-35",5.5464,5.5464,"Low Spender"
"CID221","Sudhir Kapoor",51,"Male","7865871278","Mumbai",2023-08-04 10:59:57,"Books","Python Crash Course",3,975.4,2926.2,"Credit Card","In-Store","VIP",2023,8,"Aug",4,10,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","46-55",6.8839,7.9818,"Mid Spender"
"CID069","Aisha Chatterjee",63,"Female","9130879336","Pune",2023-08-04 11:43:24,"Groceries","Toor Dal 1kg",7,303.22,2122.54,"Credit Card","Online","VIP",2023,8,"Aug",4,11,"Fri","Q3",FALSE,FALSE,"Monsoon","Morning","55+",5.7178,7.6608,"Mid Spender"
"CID254","Radhika Ali",48,"Other","9622509521","Bangalore",2023-08-04 12:22:49,"Automotive","Bike Chain Lubricant",2,549.77,1099.54,"Credit Card","In-Store","VIP",2023,8,"Aug",4,12,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",6.3113,7.0036,"Low Spender"
"CID188","Rupali Iyer",65,"Female","8696692295","Bangalore",2023-08-04 12:52:48,"Furniture","Sofa Set 3+1+1",1,62448.08,62448.08,"Credit Card","In-Store","VIP",2023,8,"Aug",4,12,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",11.0421,11.0421,"High Spender"
"CID188","Rupali Iyer",65,"Female","8696692295","Bangalore",2023-08-04 12:52:48,"Electronics","USB-C Hub",1,3511.13,3511.13,"Credit Card","Phone","VIP",2023,8,"Aug",4,12,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",8.164,8.164,"Mid Spender"
"CID188","Rupali Iyer",65,"Female","8696692295","Bangalore",2023-08-04 12:52:48,"Furniture","TV Unit",1,14063.83,14063.83,"Credit Card","Phone","VIP",2023,8,"Aug",4,12,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","55+",9.5514,9.5514,"High Spender"
"CID032","Meena Venkat",51,"Female","9149709862","Delhi",2023-08-04 12:56:23,"Beauty","Biotique Face Cream",3,385.86,1157.58,"Debit Card","Online","VIP",2023,8,"Aug",4,12,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",5.9581,7.055,"Low Spender"
"CID269","Rohit Antony",50,"Other","9417889240","Delhi",2023-08-04 14:10:44,"Automotive","Car Polish Kit",5,1310.41,6552.05,"UPI","Online","VIP",2023,8,"Aug",4,14,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",7.1789,8.7877,"High Spender"
"CID178","Vandana Trivedi",53,"Female","8950944382","Delhi",2023-08-04 14:52:22,"Clothing","Kids Dress",1,1218.97,1218.97,"Credit Card","Mobile App","VIP",2023,8,"Aug",4,14,"Fri","Q3",FALSE,FALSE,"Monsoon","Afternoon","46-55",7.1066,7.1066,"Mid Spender"
"CID260","Rekha Bhatia",48,"Female","7409082277","Pune",2023-08-04 15:01:34,"Books","Deep Work",1,506.63,506.63,"Credit Card","Online","VIP",2023,8,"Aug",4,15,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",6.2298,6.2298,"Low Spender"
"CID260","Rekha Bhatia",48,"Female","7409082277","Pune",2023-08-04 15:01:34,"Electronics","JBL Bluetooth Speaker",7,8127.44,56892.08,"Credit Card","Phone","VIP",2023,8,"Aug",4,15,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",9.0031,10.9489,"High Spender"
"CID248","Ishaan Chadha",31,"Male","9185961316","Kolkata",2023-08-04 15:41:32,"Clothing","Hoodie",2,2466.2,4932.4,"Credit Card","Online","VIP",2023,8,"Aug",4,15,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",7.8108,8.5038,"Mid Spender"
"CID016","Madhuri Khandelwal",53,"Female","7760505651","Mumbai",2023-08-04 16:03:09,"Furniture","Wardrobe 3 Door",4,18675.86,74703.44,"Wallet","Online","Premium",2023,8,"Aug",4,16,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",9.835,11.2213,"High Spender"
"CID170","Simran Chakraborty",31,"Female","8244102164","Ahmedabad",2023-08-04 16:35:09,"Other","Wall Clock",1,853.09,853.09,"UPI","Online","Regular",2023,8,"Aug",4,16,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",6.75,6.75,"Low Spender"
"CID063","Sanket Sharma",37,"Male","9552125225","Kolkata",2023-08-04 17:04:44,"Other","Desk Organizer",1,478.78,478.78,"UPI","Online","Regular",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",6.1733,6.1733,"Low Spender"
"CID063","Sanket Sharma",37,"Male","9552125225","Kolkata",2023-08-04 17:04:44,"Electronics","iPhone 15",2,96370.91,192741.82,"UPI","Mobile App","Regular",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",11.476,12.1691,"High Spender"
"CID134","Priyanka Mittal",45,"Female","9615578113","Surat",2023-08-04 17:17:53,"Toys","Baby Walker",5,2881.48,14407.4,"UPI","Phone","Premium",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","36-45",7.9664,9.5756,"High Spender"
"CID061","Trisha Abraham",28,"Other","7452408461","Surat",2023-08-04 17:26:12,"Groceries","Himalaya Honey 500g",3,348.46,1045.38,"UPI","Online","Premium",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",5.8564,6.9531,"Low Spender"
"CID061","Trisha Abraham",28,"Other","7452408461","Surat",2023-08-04 17:26:12,"Sports","Skipping Rope",3,379.71,1139.13,"UPI","Online","Premium",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",5.942,7.0389,"Low Spender"
"CID107","Trisha Yadav",26,"Other","9666322751","Delhi",2023-08-04 17:53:31,"Clothing","Winter Jacket",1,4479.84,4479.84,"Wallet","Online","Premium",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","26-35",8.4076,8.4076,"Mid Spender"
"CID048","Pari Rao",49,"Female","9966175424","Bangalore",2023-08-04 17:56:18,"Beauty","Lakme Foundation",6,833.79,5002.74,"Net Banking","Online","Premium",2023,8,"Aug",4,17,"Fri","Q3",FALSE,FALSE,"Monsoon","Evening","46-55",6.7272,8.5179,"Mid Spender"
"CID083","Falak Joshi",49,"Female","7159569046","Ahmedabad",2023-08-05 09:12:14,"Clothing","Sports T-Shirt",1,1155.1,1155.1,"Wallet","Phone","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","46-55",7.0528,7.0528,"Low Spender"
"CID083","Falak Joshi",49,"Female","7159569046","Ahmedabad",2023-08-05 09:12:14,"Furniture","Sofa Set 3+1+1",3,62908.23,188724.69,"Wallet","Phone","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","46-55",11.0494,12.148,"High Spender"
"CID246","Ekta Naik",36,"Other","8028981985","Surat",2023-08-05 09:21:45,"Furniture","Bean Bag",1,4200.12,4200.12,"Debit Card","In-Store","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","36-45",8.3431,8.3431,"Mid Spender"
"CID131","Shreyas Abraham",37,"Male","9314727670","Jaipur",2023-08-05 09:25:37,"Automotive","Tyre Inflator",1,4823.47,4823.47,"UPI","In-Store","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","36-45",8.4815,8.4815,"Mid Spender"
"CID227","Ritu Shukla",51,"Female","8622848122","Delhi",2023-08-05 09:29:11,"Books","Zero to One",3,698.06,2094.18,"Debit Card","Online","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","46-55",6.5497,7.6474,"Mid Spender"
"CID233","Bhavna Pawar",54,"Female","8038926076","Hyderabad",2023-08-05 09:44:36,"Automotive","Car Polish Kit",1,1465.9,1465.9,"UPI","Online","VIP",2023,8,"Aug",5,9,"Sat","Q3",TRUE,FALSE,"Monsoon","Morning","46-55",7.2909,7.2909,"Mid Spender"
